"Posen, IL",8/15/2025 7:00pm,"08-15 Posen, IL-40438 147th St Midlothian, IL 60445",8/15/2025 7:00pm,Friday,8AM-4PM,,"Summary: possibly mixed sightings of local law enforcement vs ICE. No confirmation but called in via FSN from worried witness.

reported: 1pm CST Fri 8/15/25
event: 1pm CST Fri 8/15/25

chat
> FSN: 5 officers just entered a Mexican restaurant in Posen, IL. Maybe by the name of La Cabaña around 1147 St
> We believe this is the restaurant
image: Google Maps screenshot of La Cabaña Midlothian. 40438 147th St Midlothian, IL 60445
> How was this report submitted? There's a table of law enforcement looking guys inside here, and we won't want to talk to staff while they're still there, but wondering if we can get other info safely about this report in the meantime
> To be clear, they're sitting and eating, not actively doing enforcement
> Someone called FSN. They seemed very scared. They would not even share their name
> We checked, nothing confirmed, but may have been mistaken identity. The restaurant (which has KYR cards already on display) said some local cops came in to eat a little while before we arrived. Likely the group we saw at the tables when we arrived. They were in a car that doesn't match previous enforcement photos I've seen.
> Down the road about a mile, there was an unmarked local cop car (MP plates) pulling people over for speeding on 147th, which could also be part of the report
> We checked out the property and didn't see other red flags, at least not when we were there. There's a bank next door that has a security SUV parked behind it, but nobody in it.","40438 147th St Midlothian, IL 60445",Rumors,,,Other,,,,,,,
Woodlawn,8/15/2025 6:05pm,08-15 Woodlawn-Area near 5230 S Woodlawn,8/15/2025 6:05pm,Friday,8AM-4PM,,"FSN:report just in from 4th Ward Aldermen Lemont s office reporting a few ice agents in the Woodlawn area in all Black tinted vehicles  stopped at the adresss at 5230 S. Woodlawn Ave about an hour ago and terrorized a Nigerian family in the area looking for her husband

RR team reporting: looks like there were 2 fps vehicles by the grand ballroom and the social security admin in woodlawn. team member reported not seeing anyone in custody but did see passersby’s yelling at the cars and said they drove away towards 64th.",Area near 5230 S Woodlawn,Rumors,,,Hyde Park/Woodlawn,,checked,,,FSN,,
South Shore,8/15/2025 5:54pm,08-15 South Shore-S Crandon Ave & E 75th St,8/15/2025 5:54pm,Friday,8AM-4PM,,"Report: ARMED ARMORED ICE AGENTS STAGING FOR OPERATION. 12-16 MASKED AGENTS CLEARLY DISTINGUISHED IN SEVERAL CIVILIAN VEHICLES. 75th S Crandon Ave

RR team report back: The people who our team and the 10th Ward team talked to nearby didn't see any activity, but I don't think we had anybody say ""I was there at the time of the report and I know nobody was there"" - the folks who our teams contacted were inside a nearby building at the time of the report.",S Crandon Ave & E 75th St,Rumors,,,Other,,checked,,,,,
Evanston,8/15/2025 2:36pm,08-15 Evanston-,8/15/2025 2:36pm,Friday,8AM-4PM,,False alarm. Unmarked Chicago police serving a warrant.,,FALSE,,,Evanston,,,,,,,
Highland Park- Lake Cook Road ,8/15/2025 12:37am,08-13 Highland Park- Lake Cook Road -Highland Park- Lake Cook Road ,8/13/2025 10:55pm,Wednesday,4PM-12AM,,"Team member is on 41 heading north from Lake Cook Road, sighting of ICE, white dodge durango marked with Federal Protective Services with a cage in the back. ",Highland Park- Lake Cook Road ,ICE Sighting,,,Other,,,,,,,
LaGrange ,8/15/2025 12:35am,08-13 LaGrange -La Grange ,8/13/2025 8:17pm,Wednesday,8AM-4PM,,"ICE- 2 men wearing non-identifying vest, FORD SUV Indiana 166CLD, Person Description:  White Guy with facial hair and Oakly glasses ",La Grange ,"ICE Sighting, Rumors",,,SW Suburbs,,,,,,,
Garfield Ridge ,8/15/2025 12:33am,"08-13 Garfield Ridge -59th and Neva, Garfield Ridge, Chicago, IL ",8/13/2025 9:00pm,Wednesday,8AM-4PM,,ICE sighting ,"59th and Neva, Garfield Ridge, Chicago, IL ","ICE Sighting, Rumors",,,Chicago SWS,,,,,,,
South Deering ,8/15/2025 12:28am,08-13 South Deering -10th Ward,8/13/2025 8:49pm,Wednesday,8AM-4PM,,Comments said people were taken from the house next to Cocula,10th Ward,"ICE Sighting, Home Raid",,,Other,,checked,,,,,
Palatine,8/15/2025 12:26am,"08-13 Palatine-Long Valley Apartments, Palatine, IL ",8/13/2025 5:34pm,Wednesday,8AM-4PM,,"Video of ICE agents at a parking lots, four vehicles were involved. ","Long Valley Apartments, Palatine, IL ",ICE Sighting,,,Palatine/Rolling Meadows,,,,,,,
Kane County ,8/15/2025 12:21am,08-13 Kane County -Kane County Judicial Center ,8/13/2025 5:33pm,Wednesday,8AM-4PM,,"Getting reports of ICE at Kane County Judicial Center, that they taken three individuals.",Kane County Judicial Center ,"Rumors, ICE Sighting",,,Aurora,3,,,,,,
Chicago - Gage Park,8/12/2025 4:00pm,08-12 Chicago - Gage Park-Kedzie and 53rd Place; 60632,8/12/2025 3:30pm,Tuesday,8AM-4PM,,"""There are about 10 agents with (HSI, ICE) vests and a sheriff truck as well in front of an apartment complex."" 
RR team member verified it was unmasked state police officers in state police vehicles and with state police vests/gear. Unclear if anyone was in custody.",Kedzie and 53rd Place; 60632,FALSE,,,Chicago SWS,,,,,,,
Berwyn,8/12/2025 1:00pm,"08-12 Berwyn-7065 Cermak Rd, Berwyn, IL 60402",8/12/2025 1:00pm,Tuesday,12AM-8AM,,From Facebook social media post. ,"7065 Cermak Rd, Berwyn, IL 60402",Rumors,,,Cicero/Berwyn,,,,,,,
Arlington Heights,8/11/2025 9:13pm,"08-11 Arlington Heights-Campbell St, Arlington Heights",8/11/2025 9:13pm,Monday,8AM-4PM,,Single marked ICE vehicle. Came from public report with photo. No longer present by the time RRT arrived.,"Campbell St, Arlington Heights","ICE Sighting, Rumors",,,,,,,,,,
Chicago - Cicero,8/11/2025 9:00pm,08-11 Chicago - Cicero-14th and 49th,8/11/2025 8:15pm,Monday,8AM-4PM,,Reported on Facebook with photos/videos. Multiple vehicles and agents in DEA vests. No longer present by the time RR team reached the area.,14th and 49th,"ICE Sighting, Rumors",,,Cicero/Berwyn,,,,,,,
Joliet,8/11/2025 3:23pm,"08-11 Joliet-100 W Jefferson St Joliet, IL 60432",8/11/2025 3:23pm,Monday,8AM-4PM,,FSN caller reported ICE activity at the Joliet (Will County) Courthouse. Joliet RR team responded. Confirmed with photos of plain clothes agents and vehicles.,"100 W Jefferson St Joliet, IL 60432",ICE Sighting,,,Other,,checked,,,FSN,,
Chicago- Albany Park,8/10/2025 6:30pm,"08-09 Chicago- Albany Park-4837 N St Louis Ave., 60625",8/9/2025 3:00pm,Saturday,8AM-4PM,,"photos show two agents from behind and one walking toward them. agents are wearing jeans, ballcaps, short sleeved shirts, and nonstandard vests that have POLICE on the back. license plates for three black SUVs are also recorded. IL 273 633 on a Jeep 4x4;  IL DP 73207 on a Nissan Pathfinder; IN 790WB on a Dodge Durango. Witess reported that they left separately, and that a man in a yellow shirt who had been cutting grass was gone after they left, but could not confirm whether he was taken or left on his own. Volunteers arrived and distributed FSN information to nearby houses. ","4837 N St Louis Ave., 60625","ICE Sighting, Home Raid",,,Albany Park,,checked,,,FSN,,
Berwyn,8/8/2025 9:55pm,08-08 Berwyn-16th Street and Gunderson,8/8/2025 9:50pm,Friday,8AM-4PM,,"chats
> FSN:  berwyn Illinois 
3:50
Black or brown clothes with black vest directing car to pull over 
16th street and gunderson 
I told them believe it’s just the police department but I wanted to send the report just incase
~ Via X 3:55pm

> This was a police check point from yesterday that was confirmed online from various neighbors!
[confirmed next day, Saturday]",16th Street and Gunderson,"False, Rumors",,,Aurora,0,checked,,,,,
Marshall Square/Heart of Chicago,8/8/2025 5:00pm,08-07 Marshall Square/Heart of Chicago-Cermak and Western,8/7/2025 8:54pm,Thursday,8AM-4PM,,"Inconclusive.

RR teams checked out sighting and determined it was inconclusive based on lack of verification.",Cermak and Western,"Rumors, ICE Sighting",,,Pilsen,,checked,,,,,
Aurora,8/8/2025 3:38pm,08-08 Aurora-Douglas Rd and Ashland,8/8/2025 2:40pm,Friday,8AM-4PM,,"associated chats
> [image of 6 law enforcement officers in plain clothes plus vests. 2 in photo have visibly marked vests with Police HSI]
>Someone sent this from Douglas Rd and  Ashland in Aurora
via C* 9:38am
>They’re gone. Sorry! But the women says someone was detained. It was about an hour ago but she didn’t know where to send it
Via C* 9:40am
>I've sent to our team just so we're aware of ICE presence today. Was the caller directed to the FSN already?
>Yes. The FSN and the Aurora Area Rapid Response team",Douglas Rd and Ashland,Home Raid,,,Aurora,1,checked,,,,,
Vernon Hills,8/8/2025 12:01am,08-06 Vernon Hills-,8/6/2025 3:20pm,Wednesday,8AM-4PM,,A person was taken by ICE agents in Vernon Hills,,"Public Space Raid, ICE Sighting",,,Other,1,checked,,,,,
Chicago -  Portage Park,8/7/2025 11:55pm,08-06 Chicago -  Portage Park-Portage Park Elementary School,8/6/2025 5:45pm,Wednesday,8AM-4PM,,Someone was mowing the lawn and saw ICE appear at around 11:45am. A picture was taken at 1:47pm were vehicles were slowly returning to the parking lot from their first roll out. Approximately 12 cars arrived and approximately 12 men at the school parking lot. One man was wearing a badge (not CPD) that was shaped like a Homeland Security badge. The person did reach out to ICIRR's hotline. ,Portage Park Elementary School,ICE Sighting,,,Chicago SWS,,,,,,,
Skokie,8/7/2025 11:52pm,08-06 Skokie-Gross Point Park ,8/6/2025 4:22pm,Wednesday,8AM-4PM,,A landscaper has been picked up by ICE that morning at Gross Point Park in Skokie while working. ,Gross Point Park ,"Public Space Raid, ICE Sighting",,,Skokie,1,,,,FSN,,
Chicago- The Loop,8/7/2025 11:48pm,"08-06 Chicago- The Loop-610 S Canal Street, Chicago, IL",8/6/2025 2:45pm,Wednesday,8AM-4PM,,"Homeland Security Car was identified, no agents seen. Picture was taken at 8:45am ","610 S Canal Street, Chicago, IL",Rumors,,,Other,,,,,,,
Logan Square ,8/7/2025 11:36pm,08-06 Logan Square -Blue Line,8/6/2025 1:15pm,Wednesday,12AM-8AM,,A reporter got tip that there were ICE agents at the Logan Square blue line. No reports from FSN from this tip. ,Blue Line,Rumors,,,Chicago NWS,,,,,,,
Peoria IL ,8/5/2025 7:32pm,"08-05 Peoria IL -Hamilton and Midtown Street, Peoria",8/5/2025 8:36pm,Tuesday,8AM-4PM,, 2 white cars. Agents in black uniform that say federal police. They are making circles around Hamilton/midtown,"Hamilton and Midtown Street, Peoria",ICE Sighting,,,Other,,,,,FSN,,
Downtown - Chicago,8/4/2025 1:17am,08-04 Downtown - Chicago-Chicago Union Station ,8/4/2025 1:15am,Monday,4PM-12AM,,7 agents wearing dark army green uniforms by the help desk for greyhound buses ,Chicago Union Station ,"ICE Sighting, Rumors",,,Other,,,,,FSN,,
Brighton Park,8/1/2025 5:42pm,"08-01 Brighton Park-4374 S Archer Ave, Chicago, IL 60632",8/1/2025 3:43pm,Friday,8AM-4PM,,"?? Confirmed sighting and detainment in BP on 47th Rep Ortiz’s office will be calling it in. No other information about the man detained :( 

My colleague from Rep Ortiz’s office saw this and took pictures
- individual detained was driving silver SUV / agents were in the van

She said she was not able to- the officers was really annoyed with her for asking questions (they didn’t answer any and just told each other they needed to get out of there). She said it all happened very quickly.","4374 S Archer Ave, Chicago, IL 60632","ICE Sighting, Public Space Raid",,,Hyde Park/Woodlawn,1,checked,,,,,
Chicago,8/1/2025 2:30am,08-01 Chicago-Wilson and Hamlin,8/1/2025 2:30am,Friday,4PM-12AM,,"FSN: A call just came in to report to ICE is currently detaining people at Wilson and Hamlin, 4 agents with black vests and masks and they have a gray van with tinted windows.

When RRT showed up things seemed calm",Wilson and Hamlin,"ICE Sighting, Rumors, Public Space Raid",,,Albany Park,4,,,,,,
Evanston,7/31/2025 8:00pm,07-31 Evanston-,7/31/2025 8:00pm,Thursday,8AM-4PM,,"Photo of J-SEC Vehicle from the Uptown/Edgewater

This is a security call that is frequently in that intersection",,FALSE,,,Uptown,,,,,,,
New Lennox,7/31/2025 3:00pm,07-31 New Lennox-I-80,7/31/2025 3:00pm,Thursday,8AM-4PM,,"From FSN: ?? Sighting 
New Lennox, IL near I-180
4 agents
Vehicle that said ICE, other vehicles present with no markings 
construction site
caller was driving on highway so was unable to capture many detail

From RRT: Only saw vehicles on a construction site ",I-80,Rumors,,,,,,,,,,
Chicago- Gage Park,7/30/2025 8:36pm,"07-30 Chicago- Gage Park-Mozart St & 55th St, Chicago, IL 60632",7/30/2025 1:00pm,Wednesday,12AM-8AM,,"The Southwest Rapid Response Team confirmed a community member was detained yesterday, July 29th, by 55th and Mozart around 7 a.m.

There were three masked ICE agents
with green “POLICE” vests.

The following unmarked vehicles
were at the location:

Grey Chevy Traverse - IL license plate AF11163
Black Dodge Charger - IL license plate 5247522
Grey Chevy Blazer - (IL illegible license plate)
12:10 PM","Mozart St & 55th St, Chicago, IL 60632","ICE Sighting, Public Space Raid",,,Chicago SWS,1,checked,,,,,
Bridgeport,7/30/2025 1:00am,07-30 Bridgeport-Duck Inn Restaurant ,7/30/2025 1:00am,Wednesday,4PM-12AM,,"FSN:  Bridge port 
The duck inn restaurant 
7:05 pm
Men unmasked wearing vest with regular clothes they didn’t see what the vest said. 2 black SUV’s. No interaction with anyone


From RRT: Vans are from private taxi company",Duck Inn Restaurant ,FALSE,,,Bridgeport/Chinatown,,,,,,,
La Grange,7/29/2025 9:30pm,07-29 La Grange-24th and Ridgeland,7/29/2025 9:30pm,Tuesday,8AM-4PM,,Information from social media. Turned out it was a regular police checkpoint.,24th and Ridgeland,FALSE,,,Cicero/Berwyn,,,,,,,
Pershing Western Area,7/29/2025 7:30pm,07-29 Pershing Western Area-Going from Blue Island to Racine,7/29/2025 7:30pm,Tuesday,8AM-4PM,,"From Ald Ramirez, got a call about a US Customs and Border Protection helicopter circling an area

From RRT signal chat: N893N is a DHS-owned helicopter that's involved in partnership with various local police agencies. In Chicago, it's often used in conjunction with the local-state-federal Vehicular Hijacking Task Force, used to pursue stolen vehicles when the city's own police helicopters are down for refueling or otherwise unavailable. It is unlikely to be immigration related, since it's been around town for several years in coordination with local police activity. However, because it's a federally controlled helicopter, it's not impossible that it could be reassigned for other tasks, so worth keeping an eye on and probably worth the alder asking police contacts whether they know of a coordinated operation with DHS involving that helicopter today",Going from Blue Island to Racine,Rumors,,,,,,,,,,
Chicago - South Side,7/29/2025 6:41pm,07-29 Chicago - South Side-55th and Mozart,7/29/2025 2:00pm,Tuesday,8AM-4PM,,"FSN: ""caller this morning reported with video evidence of masked men pulling over a car on the South Side of Chicago ,they kidnapped 1 person and the caller is in contact with the family to call the fsn line for any further support, I could not upload the video on signal it keeps telling me its to long the exact adress is 55th and Mozart""",55th and Mozart,ICE Sighting,,Pulling up cars,,1,,,,,,
Downers Grove,7/29/2025 4:52pm,07-29 Downers Grove-4920 Main Street,7/29/2025 4:52pm,Tuesday,8AM-4PM,,"FSN: ICE Active now 4920 Main street Downers Grove Il Bonita Bawl next to it 

From RRT: ""Team member didn’t see anything except for increase police car presence on the area but no cops stopped, also saw a white box truck near by but not at the address, unless they missed activity, saw nothing at that address otherwise""",4920 Main Street,"Rumors, ICE Sighting",,,DuPage,0,,,,,,
Chicago- Hermosa,7/28/2025 2:40am,07-28 Chicago- Hermosa-North ave and Keeler,7/28/2025 2:00am,Monday,4PM-12AM,,"FSN: ""About 30 min ago caller saw ICE pulling a car over.   Driving on north avenue and Keeler

Agents had green t-shirts with police vests 2  SUVs but don't recall description of cars because they were focused on the interaction with the person""",North ave and Keeler,"ICE Sighting, Rumors",,,Chicago NWS,,,,,,,
